Time,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
1/19/2022 1:46:13 PM,"599","19.2","31","992"
1/19/2022 1:48:13 PM,"608","19.2","31","992"
1/19/2022 1:50:13 PM,"631","19.1","31","992"
1/19/2022 1:52:13 PM,"621","19.2","31","992"
1/19/2022 1:54:13 PM,"614","19.2","31","992"
1/19/2022 1:56:13 PM,"610","19.2","31","992"
1/19/2022 1:58:13 PM,"603","19.2","31","992"
1/19/2022 2:00:13 PM,"625","19.2","31","992"
1/19/2022 2:02:13 PM,"607","19.2","31","992"
1/19/2022 2:04:13 PM,"606","19.2","31","992"
1/19/2022 2:06:13 PM,"609","19.2","31","992"
1/19/2022 2:08:13 PM,"620","19.2","31","992"
1/19/2022 2:10:13 PM,"640","19.2","31","992"
1/19/2022 2:12:13 PM,"646","19.2","31","992"
1/19/2022 2:14:13 PM,"641","19.2","31","992"
1/19/2022 2:16:13 PM,"642","19.2","31","992"
1/19/2022 2:18:13 PM,"639","19.2","31","992"
1/19/2022 2:20:13 PM,"653","19.2","31","992"
1/19/2022 2:22:13 PM,"645","19.2","31","992"
1/19/2022 2:24:13 PM,"655","19.2","31","992"
1/19/2022 2:26:13 PM,"645","19.2","31","993"
1/19/2022 2:28:13 PM,"649","19.3","31","992"
1/19/2022 2:30:13 PM,"636","19.3","31","993"
1/19/2022 2:32:13 PM,"633","19.3","31","993"
1/19/2022 2:34:13 PM,"624","19.2","31","993"
1/19/2022 2:36:13 PM,"622","19.2","31","993"
1/19/2022 2:38:13 PM,"619","19.2","31","993"
1/19/2022 2:40:13 PM,"612","19.2","31","993"
1/19/2022 2:42:13 PM,"629","19.2","31","993"
1/19/2022 2:44:13 PM,"624","19.2","31","993"
1/19/2022 2:46:13 PM,"639","19.2","31","993"
1/19/2022 2:48:13 PM,"645","19.2","31","993"
1/19/2022 2:50:13 PM,"640","19.2","31","993"
1/19/2022 2:52:13 PM,"634","19.3","31","993"
1/19/2022 2:54:13 PM,"640","19.3","31","993"
1/19/2022 2:56:13 PM,"639","19.3","31","993"
1/19/2022 2:58:13 PM,"636","19.3","31","994"
1/19/2022 3:00:13 PM,"645","19.3","30","994"
1/19/2022 3:02:13 PM,"625","19.3","30","994"
1/19/2022 3:04:13 PM,"627","19.3","30","994"
1/19/2022 3:06:13 PM,"629","19.3","30","994"
1/19/2022 3:08:13 PM,"635","19.3","30","994"
1/19/2022 3:10:13 PM,"643","19.3","30","994"
1/19/2022 3:12:13 PM,"651","19.3","30","994"
1/19/2022 3:14:13 PM,"635","19.3","30","994"
1/19/2022 3:16:13 PM,"628","19.3","30","994"
1/19/2022 3:18:13 PM,"624","19.3","30","994"
1/19/2022 3:20:13 PM,"630","19.3","30","994"
1/19/2022 3:22:13 PM,"632","19.3","30","994"
1/19/2022 3:24:13 PM,"629","19.3","30","994"
1/19/2022 3:26:13 PM,"607","19.3","30","994"
1/19/2022 3:28:13 PM,"604","19.3","30","994"
1/19/2022 3:30:13 PM,"624","19.3","30","994"
1/19/2022 3:32:13 PM,"644","19.2","30","994"
1/19/2022 3:34:13 PM,"645","19.3","30","994"
1/19/2022 3:36:13 PM,"635","19.3","30","994"
1/19/2022 3:38:13 PM,"621","19.2","30","994"
1/19/2022 3:40:13 PM,"617","19.3","30","995"
1/19/2022 3:42:13 PM,"606","19.3","30","995"
1/19/2022 3:44:13 PM,"622","19.2","30","995"
1/19/2022 3:46:13 PM,"626","19.2","30","995"
1/19/2022 3:48:13 PM,"616","19.2","30","995"
1/19/2022 3:50:13 PM,"596","19.2","30","995"
1/19/2022 3:52:13 PM,"595","19.2","30","995"
1/19/2022 3:54:13 PM,"606","19.2","29","995"
1/19/2022 3:56:13 PM,"613","19.2","30","995"
1/19/2022 3:58:13 PM,"637","19.2","29","995"
1/19/2022 3:59:13 PM,"615","19.2","29","995"
1/19/2022 4:00:13 PM,"615","19.2","29","995"
1/19/2022 4:01:13 PM,"621","19.2","29","995"
1/19/2022 4:02:13 PM,"621","19.2","29","995"
1/19/2022 4:03:13 PM,"600","19.2","29","995"
1/19/2022 4:04:13 PM,"600","19.2","29","995"
1/19/2022 4:05:13 PM,"627","19.2","29","995"
1/19/2022 4:06:13 PM,"627","19.2","29","995"
1/19/2022 4:07:13 PM,"623","19.1","29","995"
1/19/2022 4:09:13 PM,"632","19.2","29","995"
1/19/2022 4:11:13 PM,"611","19.1","29","995"
1/19/2022 4:13:13 PM,"604","19.1","29","995"
1/19/2022 4:15:13 PM,"610","19.1","29","995"
1/19/2022 4:17:13 PM,"597","19.1","29","996"
1/19/2022 4:19:13 PM,"583","19.1","29","996"
1/19/2022 4:21:13 PM,"579","19.0","29","996"
1/19/2022 4:23:13 PM,"594","19.0","29","996"
1/19/2022 4:25:13 PM,"596","18.9","29","996"
1/19/2022 4:27:13 PM,"603","18.9","29","996"
1/19/2022 4:29:13 PM,"605","18.9","29","996"
1/19/2022 4:31:13 PM,"594","18.9","29","996"
1/19/2022 4:33:13 PM,"584","18.9","29","996"
1/19/2022 4:35:13 PM,"582","18.9","29","996"
1/19/2022 4:37:13 PM,"578","18.9","29","996"
1/19/2022 4:39:13 PM,"594","18.9","29","996"
1/19/2022 4:41:13 PM,"589","18.9","29","996"
1/19/2022 4:43:13 PM,"587","18.9","29","996"
1/19/2022 4:45:13 PM,"580","18.9","29","996"
1/19/2022 4:47:13 PM,"589","18.9","29","996"
1/19/2022 4:49:13 PM,"601","18.8","29","996"
1/19/2022 4:51:13 PM,"600","18.8","29","996"
1/19/2022 4:53:13 PM,"606","18.8","29","996"
1/19/2022 4:55:13 PM,"611","18.8","29","997"
1/19/2022 4:57:13 PM,"618","18.8","29","997"
1/19/2022 4:59:13 PM,"615","18.8","29","997"
1/19/2022 5:01:13 PM,"612","18.8","29","997"
1/19/2022 5:03:13 PM,"589","18.8","29","997"
1/19/2022 5:05:13 PM,"581","18.7","29","997"
1/19/2022 5:07:13 PM,"586","18.8","29","997"
1/19/2022 5:09:13 PM,"580","18.8","29","997"
1/19/2022 5:11:13 PM,"571","18.7","29","997"
1/19/2022 5:13:13 PM,"573","18.7","29","997"
1/19/2022 5:15:13 PM,"583","18.7","29","997"
1/19/2022 5:17:13 PM,"590","18.7","29","997"
1/19/2022 5:19:13 PM,"572","18.7","28","997"
1/19/2022 5:21:13 PM,"554","18.7","28","997"
1/19/2022 5:23:13 PM,"560","18.6","28","997"
1/19/2022 5:25:13 PM,"552","18.5","28","997"
1/19/2022 5:27:13 PM,"550","18.4","28","997"
1/19/2022 5:29:13 PM,"554","18.4","28","997"
1/19/2022 5:31:13 PM,"553","18.3","27","997"
1/19/2022 5:33:13 PM,"542","18.3","27","998"
1/19/2022 5:35:13 PM,"549","18.2","27","998"
1/19/2022 5:37:13 PM,"541","18.2","27","998"
1/19/2022 5:39:13 PM,"545","18.1","27","998"
1/19/2022 5:41:13 PM,"555","18.0","27","998"
1/19/2022 5:43:13 PM,"536","17.9","27","998"
1/19/2022 5:45:13 PM,"531","17.9","27","998"
1/19/2022 5:47:13 PM,"539","17.9","27","998"
1/19/2022 5:49:13 PM,"524","17.9","27","998"
1/19/2022 5:51:13 PM,"519","17.9","27","998"
1/19/2022 5:53:13 PM,"526","17.8","27","998"
1/19/2022 5:55:13 PM,"525","17.8","27","998"
1/19/2022 5:57:13 PM,"518","17.8","27","998"
1/19/2022 5:59:13 PM,"515","17.7","27","998"
1/19/2022 6:01:13 PM,"513","17.7","27","998"
1/19/2022 6:03:13 PM,"515","17.6","27","998"
1/19/2022 6:05:13 PM,"513","17.6","27","998"
1/19/2022 6:07:13 PM,"516","17.6","27","998"
1/19/2022 6:09:13 PM,"511","17.6","27","998"
1/19/2022 6:11:13 PM,"511","17.5","27","998"
1/19/2022 6:13:13 PM,"516","17.4","27","999"
1/19/2022 6:15:13 PM,"498","17.4","27","999"
1/19/2022 6:17:13 PM,"512","17.4","27","999"
1/19/2022 6:19:13 PM,"500","17.4","27","999"
1/19/2022 6:21:13 PM,"500","17.4","26","999"
1/19/2022 6:23:13 PM,"499","17.4","26","999"
1/19/2022 6:25:13 PM,"504","17.3","26","999"
1/19/2022 6:27:13 PM,"485","17.3","26","999"
1/19/2022 6:29:13 PM,"498","17.3","26","999"
1/19/2022 6:31:13 PM,"498","17.2","26","999"
1/19/2022 6:33:13 PM,"505","17.2","26","999"
1/19/2022 6:35:13 PM,"517","17.2","26","999"
1/19/2022 6:37:13 PM,"503","17.2","26","999"
1/19/2022 6:39:13 PM,"509","17.2","26","999"
1/19/2022 6:41:13 PM,"499","17.2","26","999"
1/19/2022 6:43:13 PM,"506","17.2","26","999"
1/19/2022 6:45:13 PM,"490","17.2","26","999"
1/19/2022 6:47:13 PM,"488","17.1","26","1000"
1/19/2022 6:49:13 PM,"489","17.1","26","1000"
1/19/2022 6:51:13 PM,"482","17.1","26","1000"
1/19/2022 6:53:13 PM,"477","17.1","26","1000"
1/19/2022 6:55:13 PM,"494","17.0","26","1000"
1/19/2022 6:57:13 PM,"495","17.0","26","1000"
1/19/2022 6:59:13 PM,"487","17.0","26","1000"
1/19/2022 7:01:13 PM,"480","16.9","26","1000"
1/19/2022 7:03:13 PM,"482","16.9","26","1000"
1/19/2022 7:05:13 PM,"482","16.9","26","1000"
1/19/2022 7:07:13 PM,"479","16.9","26","1000"
1/19/2022 7:09:13 PM,"475","16.9","26","1000"
1/19/2022 7:11:13 PM,"479","16.9","26","1000"
1/19/2022 7:13:13 PM,"474","16.9","26","1000"
1/19/2022 7:15:13 PM,"470","16.9","26","1000"
1/19/2022 7:17:13 PM,"483","16.9","26","1000"
1/19/2022 7:19:13 PM,"485","16.8","26","1000"
1/19/2022 7:21:13 PM,"483","16.8","26","1000"
1/19/2022 7:23:13 PM,"481","16.8","26","1000"
1/19/2022 7:25:13 PM,"481","16.8","26","1000"
1/19/2022 7:27:13 PM,"482","16.8","26","1000"
1/19/2022 7:29:13 PM,"489","16.8","26","1000"
1/19/2022 7:31:13 PM,"472","16.8","26","1000"
1/19/2022 7:33:13 PM,"473","16.7","26","1001"
1/19/2022 7:35:13 PM,"486","16.7","26","1001"
1/19/2022 7:37:13 PM,"488","16.7","26","1001"
1/19/2022 7:39:13 PM,"470","16.7","25","1001"
1/19/2022 7:41:13 PM,"482","16.7","25","1001"
1/19/2022 7:43:13 PM,"482","16.7","25","1001"
1/19/2022 7:45:13 PM,"479","16.7","25","1001"
1/19/2022 7:47:13 PM,"475","16.7","25","1001"
1/19/2022 7:49:13 PM,"476","16.6","25","1001"
1/19/2022 7:51:13 PM,"472","16.6","25","1001"
1/19/2022 7:53:13 PM,"476","16.6","25","1001"
1/19/2022 7:55:13 PM,"475","16.6","25","1001"
1/19/2022 7:57:13 PM,"484","16.6","25","1001"
1/19/2022 7:59:13 PM,"464","16.6","25","1001"
1/19/2022 8:01:13 PM,"474","16.5","25","1001"
1/19/2022 8:03:13 PM,"483","16.5","25","1001"
1/19/2022 8:05:13 PM,"471","16.6","25","1001"
1/19/2022 8:07:13 PM,"473","16.5","25","1001"
1/19/2022 8:09:13 PM,"470","16.6","25","1001"
1/19/2022 8:11:13 PM,"475","16.5","25","1001"
1/19/2022 8:13:13 PM,"561","16.6","26","1001"
1/19/2022 8:15:13 PM,"543","16.6","26","1001"
1/19/2022 8:17:13 PM,"529","16.6","26","1001"
1/19/2022 8:19:13 PM,"525","16.6","26","1001"
1/19/2022 8:21:13 PM,"543","16.6","26","1001"
1/19/2022 8:23:13 PM,"538","16.6","26","1001"
1/19/2022 8:25:13 PM,"546","16.5","26","1002"
1/19/2022 8:27:13 PM,"531","16.5","26","1002"
1/19/2022 8:29:13 PM,"533","16.5","26","1002"
1/19/2022 8:31:13 PM,"547","16.5","26","1002"
1/19/2022 8:33:13 PM,"541","16.5","26","1002"
1/19/2022 8:35:13 PM,"523","16.5","26","1002"
1/19/2022 8:37:13 PM,"551","16.5","26","1002"
1/19/2022 8:39:13 PM,"538","16.5","26","1002"
1/19/2022 8:41:13 PM,"555","16.4","26","1002"
1/19/2022 8:43:13 PM,"548","16.4","26","1002"
1/19/2022 8:45:13 PM,"552","16.4","26","1002"
1/19/2022 8:47:13 PM,"559","16.4","26","1002"
1/19/2022 8:49:13 PM,"563","16.4","26","1002"
1/19/2022 8:51:13 PM,"563","16.4","26","1002"
1/19/2022 8:53:13 PM,"586","16.4","26","1002"
1/19/2022 8:55:13 PM,"596","16.4","26","1002"
1/19/2022 8:57:13 PM,"626","16.4","27","1002"
1/19/2022 8:59:13 PM,"616","16.4","27","1002"
1/19/2022 9:01:13 PM,"626","16.4","27","1002"
1/19/2022 9:03:13 PM,"635","16.4","27","1002"
1/19/2022 9:05:13 PM,"631","16.4","27","1002"
1/19/2022 9:07:13 PM,"623","16.4","27","1002"
1/19/2022 9:09:13 PM,"611","16.4","27","1002"
1/19/2022 9:11:13 PM,"616","16.4","27","1002"
1/19/2022 9:13:13 PM,"620","16.4","27","1002"
1/19/2022 9:15:13 PM,"627","16.4","27","1002"
1/19/2022 9:17:13 PM,"610","16.4","27","1002"
1/19/2022 9:19:13 PM,"610","16.4","27","1002"
1/19/2022 9:21:13 PM,"623","16.4","27","1002"
1/19/2022 9:23:13 PM,"624","16.4","27","1002"
1/19/2022 9:25:13 PM,"613","16.4","27","1002"
1/19/2022 9:27:13 PM,"613","16.4","27","1003"
1/19/2022 9:29:13 PM,"608","16.4","27","1003"
1/19/2022 9:31:13 PM,"627","16.4","27","1003"
1/19/2022 9:33:13 PM,"640","16.4","27","1003"
1/19/2022 9:35:13 PM,"639","16.4","27","1003"
1/19/2022 9:37:13 PM,"639","16.4","27","1003"
1/19/2022 9:39:13 PM,"633","16.4","27","1003"
1/19/2022 9:41:13 PM,"622","16.5","27","1003"
1/19/2022 9:43:13 PM,"632","16.5","27","1003"
1/19/2022 9:45:13 PM,"635","16.5","27","1003"
1/19/2022 9:47:13 PM,"634","16.6","27","1003"
1/19/2022 9:49:13 PM,"648","16.6","27","1003"
1/19/2022 9:51:13 PM,"638","16.6","27","1003"
1/19/2022 9:53:13 PM,"638","16.6","27","1003"
1/19/2022 9:55:13 PM,"611","16.7","27","1003"
1/19/2022 9:57:13 PM,"614","16.7","27","1003"
1/19/2022 9:59:13 PM,"590","16.7","27","1003"
1/19/2022 10:01:13 PM,"593","16.7","27","1003"
1/19/2022 10:03:13 PM,"586","16.7","27","1003"
1/19/2022 10:05:13 PM,"596","16.7","27","1003"
1/19/2022 10:07:13 PM,"592","16.8","27","1003"
1/19/2022 10:09:13 PM,"616","16.8","27","1003"
1/19/2022 10:11:13 PM,"596","16.8","27","1003"
1/19/2022 10:13:13 PM,"604","16.8","27","1003"
1/19/2022 10:15:13 PM,"599","16.8","27","1003"
1/19/2022 10:17:13 PM,"602","16.8","27","1003"
1/19/2022 10:19:13 PM,"596","16.8","27","1003"
1/19/2022 10:21:13 PM,"587","16.8","27","1003"
1/19/2022 10:23:13 PM,"590","16.8","27","1003"
1/19/2022 10:25:13 PM,"594","16.8","26","1004"
1/19/2022 10:27:13 PM,"596","16.8","26","1004"
1/19/2022 10:29:13 PM,"596","16.8","26","1004"
1/19/2022 10:31:13 PM,"593","16.8","26","1004"
1/19/2022 10:33:13 PM,"583","16.8","26","1004"
1/19/2022 10:35:13 PM,"599","16.9","27","1004"
1/19/2022 10:37:13 PM,"594","16.9","27","1004"
1/19/2022 10:39:13 PM,"593","16.9","27","1004"
1/19/2022 10:41:13 PM,"597","16.9","27","1004"
1/19/2022 10:43:13 PM,"679","16.9","27","1004"
1/19/2022 10:45:13 PM,"807","17.0","27","1004"
1/19/2022 10:47:13 PM,"904","17.0","27","1004"
1/19/2022 10:49:13 PM,"841","17.1","27","1004"
1/19/2022 10:51:13 PM,"741","17.1","26","1004"
1/19/2022 10:53:13 PM,"684","17.2","28","1004"
1/19/2022 10:55:13 PM,"680","17.3","27","1004"
1/19/2022 10:57:13 PM,"664","17.3","26","1004"
1/19/2022 10:59:13 PM,"651","17.2","26","1004"
1/19/2022 11:01:13 PM,"632","17.1","26","1004"
1/19/2022 11:03:13 PM,"635","17.1","26","1004"
1/19/2022 11:05:13 PM,"616","17.1","26","1004"
1/19/2022 11:07:13 PM,"608","16.9","26","1004"
1/19/2022 11:09:13 PM,"587","16.9","26","1004"
1/19/2022 11:11:13 PM,"582","16.9","26","1004"
1/19/2022 11:13:13 PM,"567","16.8","26","1004"
1/19/2022 11:15:13 PM,"563","16.7","26","1004"
1/19/2022 11:17:13 PM,"576","16.7","26","1004"
1/19/2022 11:19:13 PM,"559","16.7","26","1004"
1/19/2022 11:21:13 PM,"584","16.6","26","1004"
1/19/2022 11:23:13 PM,"568","16.6","26","1004"
1/19/2022 11:25:13 PM,"573","16.6","26","1004"
1/19/2022 11:27:13 PM,"558","16.6","26","1004"
1/19/2022 11:29:13 PM,"571","16.6","26","1004"
1/19/2022 11:31:13 PM,"550","16.6","26","1004"
1/19/2022 11:33:13 PM,"557","16.6","26","1004"
1/19/2022 11:35:13 PM,"563","16.6","26","1004"
1/19/2022 11:37:13 PM,"561","16.6","26","1004"
1/19/2022 11:39:13 PM,"563","16.6","26","1004"
1/19/2022 11:41:13 PM,"566","16.5","26","1004"
1/19/2022 11:43:13 PM,"553","16.5","26","1004"
1/19/2022 11:45:13 PM,"546","16.5","26","1004"
1/19/2022 11:47:13 PM,"541","16.4","26","1004"
1/19/2022 11:49:13 PM,"536","16.4","26","1004"
1/19/2022 11:51:13 PM,"535","16.4","26","1004"
1/19/2022 11:53:13 PM,"524","16.4","26","1004"
1/19/2022 11:55:13 PM,"532","16.4","26","1004"
1/19/2022 11:57:13 PM,"519","16.4","26","1004"
1/19/2022 11:59:13 PM,"519","16.3","26","1004"
1/20/2022 12:01:13 AM,"523","16.3","26","1004"
1/20/2022 12:03:13 AM,"517","16.3","26","1005"
1/20/2022 12:05:13 AM,"518","16.2","25","1005"
1/20/2022 12:07:13 AM,"521","16.2","25","1005"
1/20/2022 12:09:13 AM,"538","16.2","25","1005"
1/20/2022 12:11:13 AM,"524","16.2","25","1005"
1/20/2022 12:13:13 AM,"527","16.1","25","1005"
1/20/2022 12:15:13 AM,"526","16.1","25","1005"
1/20/2022 12:17:13 AM,"514","16.1","25","1005"
1/20/2022 12:19:13 AM,"515","16.0","25","1005"
1/20/2022 12:21:13 AM,"509","16.0","25","1005"
1/20/2022 12:23:13 AM,"515","16.0","25","1005"
1/20/2022 12:25:13 AM,"505","16.0","25","1005"
1/20/2022 12:27:13 AM,"498","15.9","25","1005"
1/20/2022 12:29:13 AM,"498","15.9","25","1005"
1/20/2022 12:31:13 AM,"498","15.9","25","1005"
1/20/2022 12:33:13 AM,"493","15.9","25","1005"
1/20/2022 12:35:13 AM,"507","15.8","25","1005"
1/20/2022 12:37:13 AM,"506","15.8","25","1005"
1/20/2022 12:39:13 AM,"515","15.7","25","1005"
1/20/2022 12:41:13 AM,"509","15.7","25","1005"
1/20/2022 12:43:13 AM,"518","15.7","25","1005"
1/20/2022 12:45:13 AM,"519","15.7","25","1005"
1/20/2022 12:47:13 AM,"507","15.7","25","1005"
1/20/2022 12:49:13 AM,"507","15.6","25","1005"
1/20/2022 12:51:13 AM,"505","15.6","25","1005"
1/20/2022 12:53:13 AM,"501","15.6","25","1005"
1/20/2022 12:55:13 AM,"499","15.6","25","1005"
1/20/2022 12:57:13 AM,"522","15.5","25","1005"
1/20/2022 12:59:13 AM,"506","15.5","25","1005"
1/20/2022 1:01:13 AM,"513","15.5","25","1005"
1/20/2022 1:03:13 AM,"512","15.5","25","1005"
1/20/2022 1:05:13 AM,"506","15.5","25","1005"
1/20/2022 1:07:13 AM,"509","15.4","25","1005"
1/20/2022 1:09:13 AM,"510","15.4","25","1005"
1/20/2022 1:11:13 AM,"510","15.4","25","1005"
1/20/2022 1:13:13 AM,"514","15.3","25","1005"
1/20/2022 1:15:13 AM,"509","15.3","25","1005"
1/20/2022 1:17:13 AM,"506","15.3","25","1005"
1/20/2022 1:19:13 AM,"506","15.3","25","1005"
1/20/2022 1:21:13 AM,"495","15.3","25","1005"
1/20/2022 1:23:13 AM,"495","15.2","25","1005"
1/20/2022 1:25:13 AM,"505","15.2","25","1005"
1/20/2022 1:27:13 AM,"501","15.2","25","1005"
1/20/2022 1:29:13 AM,"501","15.2","25","1006"
1/20/2022 1:31:13 AM,"493","15.1","25","1006"
1/20/2022 1:33:13 AM,"501","15.1","25","1006"
1/20/2022 1:35:13 AM,"490","15.1","25","1006"
1/20/2022 1:37:13 AM,"508","15.1","25","1006"
1/20/2022 1:39:13 AM,"481","15.0","25","1006"
1/20/2022 1:41:13 AM,"489","15.0","25","1006"
1/20/2022 1:43:13 AM,"492","15.0","25","1006"
1/20/2022 1:45:13 AM,"502","15.0","25","1006"
1/20/2022 1:47:13 AM,"502","14.9","25","1006"
1/20/2022 1:49:13 AM,"523","14.9","25","1006"
1/20/2022 1:51:13 AM,"519","14.9","25","1006"
1/20/2022 1:53:13 AM,"505","14.9","25","1006"
1/20/2022 1:55:13 AM,"503","14.9","25","1006"
1/20/2022 1:57:13 AM,"490","14.9","25","1006"
1/20/2022 1:59:13 AM,"486","14.8","25","1006"
1/20/2022 2:01:13 AM,"496","14.8","25","1006"
1/20/2022 2:03:13 AM,"489","14.8","25","1006"
1/20/2022 2:05:13 AM,"496","14.8","25","1006"
1/20/2022 2:07:13 AM,"483","14.8","25","1006"
1/20/2022 2:09:13 AM,"484","14.7","25","1006"
1/20/2022 2:11:13 AM,"504","14.7","25","1006"
1/20/2022 2:13:13 AM,"509","14.7","25","1006"
1/20/2022 2:15:13 AM,"506","14.7","25","1006"
1/20/2022 2:17:13 AM,"508","14.7","25","1006"
1/20/2022 2:19:13 AM,"500","14.7","25","1006"
1/20/2022 2:21:13 AM,"494","14.6","25","1006"
1/20/2022 2:23:13 AM,"500","14.6","25","1006"
1/20/2022 2:25:13 AM,"489","14.6","25","1006"
1/20/2022 2:27:13 AM,"495","14.6","25","1006"
1/20/2022 2:29:13 AM,"492","14.6","25","1006"
1/20/2022 2:31:13 AM,"485","14.6","25","1006"
1/20/2022 2:33:13 AM,"500","14.6","25","1007"
1/20/2022 2:35:13 AM,"504","14.6","25","1007"
1/20/2022 2:37:13 AM,"504","14.5","25","1007"
1/20/2022 2:39:13 AM,"501","14.5","25","1007"
1/20/2022 2:41:13 AM,"496","14.5","25","1007"
1/20/2022 2:43:13 AM,"508","14.5","25","1007"
1/20/2022 2:45:13 AM,"498","14.5","25","1007"
1/20/2022 2:47:13 AM,"507","14.5","25","1007"
1/20/2022 2:49:13 AM,"492","14.5","25","1007"
1/20/2022 2:51:13 AM,"493","14.4","25","1007"
1/20/2022 2:53:13 AM,"503","14.4","25","1007"
1/20/2022 2:55:13 AM,"496","14.4","25","1007"
1/20/2022 2:57:13 AM,"500","14.4","25","1007"
1/20/2022 2:59:13 AM,"505","14.4","25","1007"
1/20/2022 3:01:13 AM,"508","14.4","25","1007"
1/20/2022 3:03:13 AM,"500","14.4","25","1007"
1/20/2022 3:05:13 AM,"511","14.4","25","1007"
1/20/2022 3:07:13 AM,"500","14.4","25","1007"
1/20/2022 3:09:13 AM,"500","14.4","25","1007"
1/20/2022 3:11:13 AM,"504","14.3","25","1007"
1/20/2022 3:13:13 AM,"493","14.3","25","1007"
1/20/2022 3:15:13 AM,"494","14.3","25","1007"
1/20/2022 3:17:13 AM,"491","14.3","25","1007"
1/20/2022 3:19:13 AM,"488","14.3","25","1007"
1/20/2022 3:21:13 AM,"502","14.3","25","1007"
1/20/2022 3:23:13 AM,"503","14.3","25","1007"
1/20/2022 3:25:13 AM,"519","14.3","25","1007"
1/20/2022 3:27:13 AM,"511","14.3","25","1007"
1/20/2022 3:29:13 AM,"494","14.2","25","1007"
1/20/2022 3:31:13 AM,"496","14.2","25","1007"
1/20/2022 3:33:13 AM,"483","14.2","25","1007"
1/20/2022 3:35:13 AM,"487","14.2","25","1007"
1/20/2022 3:37:13 AM,"490","14.2","25","1007"
1/20/2022 3:39:13 AM,"481","14.2","25","1007"
1/20/2022 3:41:13 AM,"491","14.2","25","1007"
1/20/2022 3:43:13 AM,"496","14.1","25","1007"
1/20/2022 3:45:13 AM,"516","14.1","25","1007"
1/20/2022 3:47:13 AM,"500","14.1","25","1007"
1/20/2022 3:49:13 AM,"506","14.1","25","1007"
1/20/2022 3:51:13 AM,"491","14.1","25","1007"
1/20/2022 3:53:13 AM,"493","14.1","25","1007"
1/20/2022 3:55:13 AM,"488","14.1","25","1007"
1/20/2022 3:57:13 AM,"480","14.1","25","1007"
1/20/2022 3:59:13 AM,"487","14.1","25","1007"
1/20/2022 4:01:13 AM,"493","14.1","25","1007"
1/20/2022 4:03:13 AM,"484","14.1","25","1007"
1/20/2022 4:05:13 AM,"490","14.1","25","1007"
1/20/2022 4:07:13 AM,"503","14.0","25","1007"
1/20/2022 4:09:13 AM,"509","14.1","25","1007"
1/20/2022 4:11:13 AM,"506","14.0","25","1007"
1/20/2022 4:13:13 AM,"498","14.0","25","1007"
1/20/2022 4:15:13 AM,"494","14.0","25","1007"
1/20/2022 4:17:13 AM,"495","14.0","25","1007"
1/20/2022 4:19:13 AM,"493","14.0","25","1007"
1/20/2022 4:21:13 AM,"485","14.0","25","1007"
1/20/2022 4:23:13 AM,"489","14.0","25","1008"
1/20/2022 4:25:13 AM,"496","14.0","25","1008"
1/20/2022 4:27:13 AM,"492","14.0","25","1008"
1/20/2022 4:29:13 AM,"509","14.0","25","1008"
1/20/2022 4:31:13 AM,"512","14.0","25","1008"
1/20/2022 4:33:13 AM,"510","14.0","25","1008"
1/20/2022 4:35:13 AM,"504","13.9","25","1008"
1/20/2022 4:37:13 AM,"500","13.9","25","1008"
1/20/2022 4:39:13 AM,"497","13.9","25","1008"
1/20/2022 4:41:13 AM,"502","13.9","25","1008"
1/20/2022 4:43:13 AM,"494","13.9","25","1008"
1/20/2022 4:45:13 AM,"488","13.9","25","1008"
1/20/2022 4:47:13 AM,"495","13.9","25","1008"
1/20/2022 4:49:13 AM,"506","13.9","25","1008"
1/20/2022 4:51:13 AM,"500","13.9","25","1008"
1/20/2022 4:53:13 AM,"502","13.9","25","1008"
1/20/2022 4:55:13 AM,"493","13.9","25","1008"
1/20/2022 4:57:13 AM,"499","13.9","25","1008"
1/20/2022 4:59:13 AM,"494","13.9","25","1008"
1/20/2022 5:01:13 AM,"495","13.9","25","1008"
1/20/2022 5:03:13 AM,"498","13.8","25","1008"
1/20/2022 5:05:13 AM,"493","13.8","25","1008"
1/20/2022 5:07:13 AM,"497","13.8","25","1008"
1/20/2022 5:09:13 AM,"510","13.8","25","1008"
1/20/2022 5:11:13 AM,"517","13.8","25","1008"
1/20/2022 5:13:13 AM,"513","13.8","25","1008"
1/20/2022 5:15:13 AM,"510","13.8","25","1008"
1/20/2022 5:17:13 AM,"502","13.8","25","1008"
1/20/2022 5:19:13 AM,"494","13.8","25","1008"
1/20/2022 5:21:13 AM,"497","13.8","25","1008"
1/20/2022 5:23:13 AM,"494","13.8","25","1008"
1/20/2022 5:25:13 AM,"504","13.8","25","1008"
1/20/2022 5:27:13 AM,"509","13.8","25","1008"
1/20/2022 5:29:13 AM,"504","13.7","25","1008"
1/20/2022 5:31:13 AM,"511","13.7","25","1008"
1/20/2022 5:33:13 AM,"515","13.7","25","1008"
1/20/2022 5:35:13 AM,"520","13.7","25","1008"
1/20/2022 5:37:13 AM,"530","13.8","25","1008"
1/20/2022 5:39:13 AM,"516","13.8","25","1008"
1/20/2022 5:41:13 AM,"531","13.7","25","1008"
1/20/2022 5:43:13 AM,"528","13.8","25","1008"
1/20/2022 5:45:13 AM,"524","13.8","25","1008"
1/20/2022 5:47:13 AM,"529","13.8","25","1009"
